date,open,high,low,close,volume,change_pct,dataset
2007-06-27,11500.67,11514.1,11410.82,11417.8,,-0.81,MASI
2007-06-28,11381.16,11465.07,11346.91,11448.43,,0.27,MASI
2007-06-29,11448.64,11506.16,11387.08,11469.93,,0.19,MASI
2007-07-02,11413.32,11439.44,11374.11,11374.11,,-0.84,MASI
2007-07-03,11363.12,11468.8,11337.47,11456.5,,0.72,MASI
2007-07-04,11422.79,11455.83,11388.12,11424.92,,-0.28,MASI
2007-07-05,11412.36,11426.08,11394.81,11425.42,,0.0,MASI
2007-07-06,11458.85,11525.31,11451.28,11524.69,,0.87,MASI
2007-07-09,11484.72,11495.73,11454.54,11488.82,,-0.31,MASI
2007-07-10,11439.51,11444.4,11400.91,11412.76,,-0.66,MASI
2007-07-11,11373.43,11398.76,11344.39,11396.24,,-0.14,MASI
2007-07-12,11366.31,11382.65,11261.1,11271.35,,-1.1,MASI
2007-07-13,11257.38,11311.34,11257.2,11310.69,,0.35,MASI
2007-07-16,11338.02,11396.54,11318.76,11396.54,,0.76,MASI
2007-07-17,11365.4,11408.82,11336.12,11401.49,,0.04,MASI
2007-07-18,11358.94,11397.29,11349.06,11391.44,,-0.09,MASI
2007-07-19,11335.96,11342.8,11297.25,11330.63,,-0.53,MASI
2007-07-20,11301.74,11322.01,11297.98,11305.39,,-0.22,MASI
2007-07-23,11314.72,11347.24,11297.36,11333.38,,0.25,MASI
2007-07-24,11294.81,11345.27,11294.63,11331.41,,-0.02,MASI
2007-07-25,11297.17,11327.74,11281.58,11309.03,,-0.2,MASI
2007-07-26,11298.26,11394.32,11298.26,11394.32,,0.75,MASI
2007-07-27,11382.05,11479.2,11382.05,11464.33,,0.61,MASI
2007-07-31,11426.58,11611.58,11411.66,11611.58,,1.28,MASI
2007-08-01,11556.56,11685.02,11556.56,11661.47,,0.43,MASI
2007-08-02,11647.1,11922.24,11647.1,11919.43,,2.21,MASI
2007-08-03,11916.57,12076.24,11914.51,12015.94,,0.81,MASI
2007-08-06,11942.58,12012.52,11910.67,12010.76,,-0.04,MASI
2007-08-07,12003.95,12080.62,12003.65,12051.48,,0.34,MASI
2007-08-08,11989.46,12060.98,11989.46,12047.3,,-0.03,MASI
2007-08-09,12042.73,12147.57,12024.65,12147.57,,0.83,MASI
2007-08-10,12094.0,12213.9,12094.0,12213.86,,0.55,MASI
2007-08-13,12137.3,12238.12,12124.25,12237.56,,0.19,MASI
2007-08-15,12236.74,12244.38,12149.92,12203.91,,-0.27,MASI
2007-08-16,12171.38,12171.38,12048.06,12088.24,,-0.95,MASI
2007-08-17,12070.03,12143.0,12044.58,12143.0,,0.45,MASI
2007-08-22,12109.22,12147.67,12089.85,12147.27,,0.04,MASI
2007-08-23,12140.15,12204.83,12140.15,12202.12,,0.45,MASI
2007-08-24,12202.77,12332.97,12190.64,12332.97,,1.07,MASI
2007-08-27,12330.93,12427.07,12313.08,12423.45,,0.73,MASI
2007-08-28,12425.5,12532.44,12425.5,12532.44,,0.88,MASI
2007-08-29,12536.62,12613.4,12530.61,12603.33,,0.57,MASI
2007-08-30,12591.57,12633.87,12562.29,12633.87,,0.24,MASI
2007-08-31,12660.23,12680.46,12610.72,12625.01,,-0.07,MASI
2007-09-03,12647.75,12829.35,12647.75,12828.39,,1.61,MASI
2007-09-04,12876.41,13087.26,12876.41,13085.84,,2.01,MASI
2007-09-05,13151.62,13506.29,13151.62,13506.29,,3.21,MASI
2007-09-06,13741.42,13823.09,13090.75,13090.75,,-3.08,MASI
2007-09-07,12954.95,13233.72,12935.35,13062.47,,-0.22,MASI
2007-09-10,13111.87,13274.59,13111.87,13182.36,,0.92,MASI
2007-09-11,13124.82,13127.27,12936.38,12936.38,,-1.87,MASI
2007-09-12,12845.36,12873.58,12771.43,12811.55,,-0.96,MASI
2007-09-13,12829.8,12865.76,12701.76,12805.77,,-0.05,MASI
2007-09-14,12770.51,12942.36,12770.51,12931.34,,0.98,MASI
2007-09-17,12956.58,13033.48,12890.91,12912.32,,-0.15,MASI
2007-09-18,12947.19,12965.78,12676.4,12863.43,,-0.38,MASI
2007-09-19,12765.35,12783.4,12741.67,12757.33,,-0.82,MASI
2007-09-20,12793.12,12850.37,12750.71,12850.37,,0.73,MASI
2007-09-21,12815.3,12815.3,12765.14,12779.83,,-0.55,MASI
2007-09-24,12736.49,12776.82,12710.15,12743.33,,-0.29,MASI
2007-09-25,12690.47,12734.53,12669.4,12734.53,,-0.07,MASI
2007-09-26,12680.11,12721.98,12666.84,12681.7,,-0.41,MASI
2007-09-27,12703.76,12783.62,12675.47,12768.75,,0.69,MASI
2007-09-28,12794.67,12819.11,12779.12,12819.11,,0.39,MASI
2007-10-01,12830.68,12888.08,12777.84,12888.08,,0.54,MASI
2007-10-02,12775.47,12916.03,12750.43,12916.03,,0.22,MASI
2007-10-03,12858.85,12888.13,12837.97,12875.88,,-0.31,MASI
2007-10-04,12871.81,12931.34,12824.47,12931.34,,0.43,MASI
2007-10-05,12901.18,12922.95,12867.46,12922.95,,-0.06,MASI
2007-10-08,12906.55,13047.39,12887.06,13045.55,,0.95,MASI
2007-10-09,13035.33,13141.66,13035.33,13129.57,,0.64,MASI
2007-10-10,13063.23,13114.07,13044.39,13044.39,,-0.65,MASI
2007-10-11,13049.29,13137.54,13038.55,13137.54,,0.71,MASI
2007-10-12,13089.59,13160.19,13076.5,13102.29,,-0.27,MASI
2007-10-15,13110.78,13175.08,13100.83,13175.08,,0.56,MASI
2007-10-16,13148.09,13159.76,13092.23,13105.31,,-0.53,MASI
2007-10-17,13113.88,13154.37,13063.36,13100.6,,-0.04,MASI
2007-10-18,13077.97,13154.54,13071.09,13154.54,,0.41,MASI
2007-10-19,13136.71,13191.56,13128.62,13191.12,,0.28,MASI
2007-10-22,13145.32,13190.78,13139.51,13166.83,,-0.18,MASI
2007-10-23,13178.16,13227.75,13145.31,13219.33,,0.4,MASI
2007-10-24,13178.2,13268.27,13169.97,13248.64,,0.22,MASI
2007-10-25,13249.37,13281.6,13135.95,13171.13,,-0.59,MASI
2007-10-26,13158.03,13200.59,13151.42,13184.17,,0.1,MASI
2007-10-29,13182.03,13275.55,13177.47,13232.65,,0.37,MASI
2007-10-30,13229.09,13252.09,13146.68,13147.06,,-0.65,MASI
2007-10-31,13090.22,13122.96,12772.94,12852.84,,-2.24,MASI
2007-11-01,12752.89,12897.87,12606.98,12797.43,,-0.43,MASI
2007-11-02,12876.66,13076.46,12847.84,13048.56,,1.96,MASI
2007-11-05,13051.81,13143.55,13051.81,13101.05,,0.4,MASI
2007-11-07,13028.16,13110.48,13003.94,13020.49,,-0.61,MASI
2007-11-08,13028.12,13046.6,13004.47,13016.91,,-0.03,MASI
2007-11-09,12986.57,13041.22,12985.02,12991.97,,-0.19,MASI
2007-11-12,13044.21,13058.98,12996.57,13025.76,,0.26,MASI
2007-11-13,13025.76,13025.76,12941.81,12956.11,,-0.53,MASI
2007-11-14,12956.48,12978.37,12829.67,12971.62,,0.12,MASI
2007-11-15,12946.21,13007.0,12905.05,13007.0,,0.27,MASI
2007-11-16,12932.07,12987.41,12924.04,12987.41,,-0.15,MASI
2007-11-19,12969.41,13033.68,12962.33,13018.19,,0.24,MASI
2007-11-20,13001.29,13047.79,12996.78,13001.78,,-0.13,MASI
2007-11-21,12987.26,13007.7,12950.93,12963.57,,-0.29,MASI
2007-11-22,12941.83,12942.51,12885.27,12899.34,,-0.5,MASI
2007-11-23,12868.1,12906.29,12789.59,12798.09,,-0.78,MASI
2007-11-26,12713.48,12755.27,12564.03,12614.22,,-1.44,MASI
2007-11-27,12539.83,12666.02,12419.25,12600.5,,-0.11,MASI
2007-11-28,12635.14,12805.92,12635.14,12728.05,,1.01,MASI
2007-11-29,12790.76,12891.38,12784.49,12806.94,,0.62,MASI
2007-11-30,12859.41,12859.41,12683.43,12683.43,,-0.96,MASI
2007-12-03,12691.53,12714.67,12629.35,12659.2,,-0.19,MASI
2007-12-04,12609.43,12671.88,12601.34,12643.22,,-0.13,MASI
2007-12-05,12612.83,12635.38,12552.44,12596.1,,-0.37,MASI
2007-12-06,12510.79,12554.95,12423.47,12554.94,,-0.33,MASI
2007-12-07,12559.65,12574.92,12414.44,12414.44,,-1.12,MASI
2007-12-10,12432.22,12457.52,12358.33,12547.04,,1.07,MASI
2007-12-11,12549.18,12563.96,12495.91,12526.62,,-0.16,MASI
2007-12-12,12509.62,12530.18,12464.63,12498.07,,-0.23,MASI
2007-12-13,12500.81,12510.58,12426.03,12444.29,,-0.43,MASI
2007-12-14,12436.26,12465.04,12393.53,12436.34,,-0.06,MASI
2007-12-17,12445.51,12465.81,12415.03,12465.81,,0.24,MASI
2007-12-18,12442.47,12599.46,12431.67,12586.08,,0.96,MASI
2007-12-19,12582.59,12684.84,12582.59,12642.12,,0.45,MASI
2007-12-20,12659.92,12665.74,12559.14,12559.93,,-0.65,MASI
2007-12-24,12561.29,12603.93,12470.3,12503.97,,-0.45,MASI
2007-12-25,12480.18,12521.24,12446.29,12446.29,,-0.46,MASI
2007-12-26,12431.04,12493.17,12394.2,12427.71,,-0.15,MASI
2007-12-27,12442.18,12510.13,12424.56,12510.13,,0.66,MASI
2007-12-28,12538.23,12617.84,12527.97,12617.84,,0.86,MASI
2007-12-31,12630.57,12709.47,12624.53,12694.97,,0.61,MASI
2008-01-02,12727.92,12976.76,12727.01,12975.67,,2.21,MASI
2008-01-03,13022.65,13079.13,13022.32,13067.95,,0.71,MASI
2008-01-04,13103.91,13254.1,13103.12,13246.58,,1.37,MASI
2008-01-07,13322.14,13501.52,13322.14,13362.78,,0.88,MASI
2008-01-08,13405.72,13409.19,13314.35,13400.23,,0.28,MASI
2008-01-09,13419.24,13615.36,13407.55,13613.38,,1.59,MASI
2008-01-14,13673.8,13723.66,13586.59,13586.59,,-0.2,MASI
2008-01-15,13629.1,13688.62,13584.9,13682.66,,0.71,MASI
2008-01-16,13648.48,13722.94,13631.69,13722.94,,0.29,MASI
2008-01-17,13763.31,13892.65,13763.31,13892.65,,1.24,MASI
2008-01-18,13919.94,13922.22,13835.13,13844.07,,-0.35,MASI
2008-01-21,13790.96,13790.96,13591.39,13591.39,,-1.83,MASI
2008-01-22,13446.64,13451.98,13174.69,13375.2,,-1.59,MASI
2008-01-23,13414.48,13645.11,13414.48,13593.71,,1.63,MASI
2008-01-24,13626.21,13703.57,13619.92,13702.03,,0.8,MASI
2008-01-25,13715.56,13749.94,13698.43,13715.49,,0.1,MASI
2008-01-28,13716.8,13726.71,13697.69,13697.72,,-0.13,MASI
2008-01-29,13639.43,13706.66,13636.15,13706.05,,0.06,MASI
2008-01-30,13660.95,13759.77,13654.66,13759.16,,0.39,MASI
2008-01-31,13725.95,13815.54,13711.3,13809.79,,0.37,MASI
2008-02-01,13789.48,13865.51,13788.58,13865.51,,0.4,MASI
2008-02-04,13877.7,13968.78,13865.19,13941.06,,0.54,MASI
2008-02-05,13915.77,13917.38,13834.74,13887.96,,-0.38,MASI
2008-02-06,13848.42,13934.75,13835.17,13934.24,,0.33,MASI
2008-02-07,13938.76,13996.77,13937.64,13986.61,,0.38,MASI
2008-02-08,13948.38,13990.65,13948.38,13982.63,,-0.03,MASI
2008-02-11,13962.13,13991.32,13948.53,13971.86,,-0.08,MASI
2008-02-12,14008.5,14054.81,14006.53,14040.04,,0.49,MASI
2008-02-13,14003.61,14092.25,14001.77,14063.3,,0.17,MASI
2008-02-14,14077.84,14144.41,14041.87,14106.53,,0.31,MASI
2008-02-15,14134.52,14269.65,14132.71,14267.22,,1.14,MASI
2008-02-18,14275.8,14470.18,14275.8,14470.18,,1.42,MASI
2008-02-19,14415.26,14415.26,14327.94,14327.94,,-0.98,MASI
2008-02-20,14374.36,14374.36,14234.03,14369.39,,0.29,MASI
2008-02-21,14408.13,14641.9,14408.13,14600.49,,1.61,MASI
2008-02-22,14595.99,14693.96,14555.24,14602.87,,0.02,MASI
2008-02-25,14604.21,14637.58,14482.84,14482.84,,-0.82,MASI
2008-02-26,14563.16,14563.16,14487.49,14542.98,,0.42,MASI
2008-02-27,14574.49,14594.71,14532.29,14554.65,,0.08,MASI
2008-02-28,14596.84,14608.24,14547.45,14579.07,,0.17,MASI
2008-02-29,14556.06,14567.03,14477.11,14481.54,,-0.67,MASI
2008-03-03,14411.02,14411.02,14411.02,14411.02,,-0.49,MASI
2008-03-04,14394.05,14394.05,14220.03,14270.07,,-0.98,MASI
2008-03-05,14277.57,14365.51,14241.26,14365.47,,0.67,MASI
2008-03-06,14364.79,14464.81,14350.59,14441.79,,0.53,MASI
2008-03-07,14449.89,14503.8,14430.16,14498.66,,0.39,MASI
2008-03-10,14475.97,14570.69,14475.97,14529.06,,0.21,MASI
2008-03-11,14549.23,14648.2,14525.54,14636.81,,0.74,MASI
2008-03-12,14614.98,14893.72,14595.12,14886.83,,1.71,MASI
2008-03-13,14886.44,14960.24,14844.61,14925.99,,0.26,MASI
2008-03-14,14904.17,14904.17,14809.7,14828.92,,-0.65,MASI
2008-03-17,14802.58,14837.45,14773.65,14799.9,,-0.2,MASI
2008-03-18,14798.78,14798.78,14667.84,14704.83,,-0.64,MASI
2008-03-19,14671.38,14710.72,14649.07,14710.72,,0.04,MASI
2008-03-24,14689.29,14702.07,14625.76,14651.38,,-0.4,MASI
2008-03-25,14656.99,14709.31,14640.44,14693.25,,0.29,MASI
2008-03-26,14693.45,14693.45,14565.21,14629.26,,-0.44,MASI
2008-03-27,14634.81,14666.01,14561.99,14665.78,,0.25,MASI
2008-03-28,14663.59,14663.59,14528.49,14639.18,,-0.18,MASI
2008-03-31,14488.93,14687.49,14485.88,14684.13,,0.31,MASI
2008-04-01,14684.48,14684.48,14579.18,14579.18,,-0.71,MASI
2008-04-02,14558.45,14567.36,14362.51,14362.51,,-1.49,MASI
2008-04-03,14372.43,14639.02,14372.43,14583.73,,1.54,MASI
2008-04-04,14622.1,14716.79,14622.1,14716.16,,0.91,MASI
2008-04-07,14808.41,14894.77,14716.07,14861.09,,0.98,MASI
2008-04-08,14866.79,14924.63,14858.68,14878.3,,0.12,MASI
2008-04-09,14874.8,14922.09,14826.19,14848.19,,-0.2,MASI
2008-04-10,14840.35,14858.86,14750.42,14804.5,,-0.29,MASI
2008-04-11,14806.18,14817.52,14758.83,14789.13,,-0.1,MASI
2008-04-14,14688.7,14758.1,14526.47,14526.47,,-1.78,MASI
2008-04-15,14526.39,14531.95,14368.61,14531.67,,0.04,MASI
2008-04-16,14532.31,14601.46,14500.66,14591.35,,0.41,MASI
2008-04-17,14585.54,14585.54,14488.19,14570.36,,-0.14,MASI
2008-04-18,14550.44,14587.65,14494.23,14554.55,,-0.11,MASI
2008-04-21,14567.1,14635.39,14502.52,14634.99,,0.55,MASI
2008-04-22,14634.59,14634.59,14523.99,14574.31,,-0.41,MASI
2008-04-23,14552.04,14552.04,14483.87,14483.89,,-0.62,MASI
2008-04-24,14496.18,14496.18,14374.79,14391.23,,-0.64,MASI
2008-04-25,14369.22,14385.9,14325.59,14335.77,,-0.39,MASI
2008-04-28,14423.86,14423.86,14324.43,14397.25,,0.43,MASI
2008-04-29,14404.91,14495.84,14352.37,14494.96,,0.68,MASI
2008-04-30,14499.89,14501.81,14385.17,14387.79,,-0.74,MASI
2008-05-02,14391.7,14419.43,14370.54,14384.6,,-0.02,MASI
2008-05-05,14370.64,14395.65,14292.01,14292.01,,-0.64,MASI
2008-05-06,14315.9,14455.94,14315.9,14394.56,,0.72,MASI
2008-05-07,14397.41,14397.41,14307.66,14323.05,,-0.5,MASI
2008-05-08,14324.27,14448.82,14288.84,14447.47,,0.87,MASI
2008-05-09,14429.64,14470.19,14374.76,14470.19,,0.16,MASI
2008-05-12,14479.9,14571.4,14427.51,14571.29,,0.7,MASI
2008-05-13,14528.45,14631.53,14505.67,14631.53,,0.41,MASI
2008-05-14,14631.59,14640.78,14493.59,14566.47,,-0.44,MASI
2008-05-15,14573.7,14611.85,14426.2,14426.24,,-0.96,MASI
2008-05-16,14429.29,14543.73,14429.29,14543.73,,0.81,MASI
2008-05-19,14539.36,14539.36,14388.27,14440.79,,-0.71,MASI
2008-05-20,14444.79,14602.46,14386.86,14500.7,,0.41,MASI
2008-05-21,14460.42,14513.04,14414.94,14460.8,,-0.28,MASI
2008-05-22,14479.36,14543.9,14446.14,14490.23,,0.2,MASI
2008-05-23,14458.67,14510.98,14415.88,14451.08,,-0.27,MASI
2008-05-26,14454.86,14454.86,14360.78,14386.16,,-0.45,MASI
2008-05-27,14381.46,14381.46,14203.3,14349.88,,-0.25,MASI
2008-05-28,14350.81,14378.15,14279.18,14297.0,,-0.37,MASI
2008-05-29,14303.07,14518.77,14303.07,14518.77,,1.55,MASI
2008-05-30,14522.73,14592.81,14516.43,14516.97,,-0.01,MASI
2008-06-02,14493.55,14496.73,14450.44,14482.83,,-0.24,MASI
2008-06-03,14482.83,14497.47,14413.35,14446.09,,-0.25,MASI
2008-06-04,14445.54,14564.33,14341.9,14564.33,,0.82,MASI
2008-06-05,14554.67,14554.67,14456.31,14531.61,,-0.22,MASI
2008-06-06,14533.38,14546.34,14441.62,14546.34,,0.1,MASI
2008-06-09,14562.83,14562.83,14482.79,14504.3,,-0.29,MASI
2008-06-10,14492.35,14502.64,14436.8,14461.12,,-0.3,MASI
2008-06-11,14467.32,14508.2,14383.58,14388.75,,-0.5,MASI
2008-06-12,14387.92,14459.91,14273.01,14364.28,,-0.17,MASI
2008-06-13,14352.6,14421.49,14290.91,14399.63,,0.25,MASI
2008-06-16,14383.29,14413.01,14310.32,14413.01,,0.09,MASI
2008-06-17,14369.25,14369.25,14275.07,14349.14,,-0.44,MASI
2008-06-18,14351.62,14351.62,14275.71,14303.62,,-0.32,MASI
2008-06-19,14303.59,14303.59,14244.53,14290.6,,-0.09,MASI
2008-06-20,14270.43,14300.61,14208.61,14208.61,,-0.57,MASI
2008-06-23,14202.92,14202.92,14062.31,14062.46,,-1.03,MASI
2008-06-24,14057.73,14117.94,13963.34,14117.56,,0.39,MASI
2008-06-25,14053.2,14160.01,14037.88,14159.93,,0.3,MASI
2008-06-26,14152.96,14218.12,14078.15,14188.96,,0.21,MASI
2008-06-27,14140.75,14226.36,14093.53,14172.39,,-0.12,MASI
2008-06-30,14174.41,14191.07,14116.04,14191.07,,0.13,MASI
2008-07-01,14188.55,14213.52,14119.97,14213.52,,0.16,MASI
2008-07-02,14213.45,14213.45,14064.3,14198.32,,-0.11,MASI
2008-07-03,14176.22,14200.15,14125.62,14177.68,,-0.15,MASI
2008-07-04,14180.87,14216.75,14129.89,14216.75,,0.28,MASI
2008-07-07,14188.87,14206.8,14119.27,14206.8,,-0.07,MASI
2008-07-08,14188.24,14327.91,14133.69,14327.91,,0.85,MASI
2008-07-09,14327.46,14359.21,14277.28,14359.21,,0.22,MASI
2008-07-10,14356.16,14448.12,14282.7,14448.12,,0.62,MASI
2008-07-11,14396.29,14521.43,14388.56,14504.58,,0.39,MASI
2008-07-14,14477.88,14524.53,14468.83,14502.74,,-0.01,MASI
2008-07-15,14432.42,14489.16,14428.83,14465.16,,-0.26,MASI
2008-07-16,14468.29,14483.29,14394.11,14394.11,,-0.49,MASI
2008-07-17,14373.16,14383.21,14295.29,14366.14,,-0.19,MASI
2008-07-18,14340.66,14441.05,14340.66,14425.14,,0.41,MASI
2008-07-21,14414.23,14454.55,14353.1,14452.73,,0.19,MASI
2008-07-22,14461.41,14461.41,14399.17,14428.46,,-0.17,MASI
2008-07-23,14458.12,14458.12,14377.3,14417.08,,-0.08,MASI
2008-07-24,14417.2,14451.48,14404.48,14451.48,,0.24,MASI
2008-07-25,14454.12,14481.15,14417.67,14463.4,,0.08,MASI
2008-07-28,14447.75,14479.57,14384.02,14450.96,,-0.09,MASI
2008-07-29,14417.61,14417.61,14312.61,14335.5,,-0.8,MASI
2008-07-31,14336.89,14336.89,14134.69,14134.69,,-1.4,MASI
2008-08-01,14119.4,14237.85,14096.11,14237.85,,0.73,MASI
2008-08-04,14210.97,14274.73,14123.19,14123.19,,-0.81,MASI
2008-08-05,14144.14,14190.89,14072.69,14072.69,,-0.36,MASI
2008-08-06,14117.91,14142.36,14076.54,14142.36,,0.5,MASI
2008-08-07,14047.32,14173.46,14003.97,14119.31,,-0.16,MASI
2008-08-08,14094.58,14161.63,14078.93,14161.63,,0.3,MASI
2008-08-11,14161.1,14167.43,14106.42,14142.61,,-0.13,MASI
2008-08-12,14143.52,14151.84,14109.45,14151.84,,0.07,MASI
2008-08-13,14150.85,14150.85,14079.92,14079.92,,-0.51,MASI
2008-08-15,14079.92,14111.84,14064.63,14073.49,,-0.05,MASI
2008-08-18,14059.22,14078.06,13919.01,13919.01,,-1.1,MASI
2008-08-19,13917.66,13966.77,13908.17,13908.17,,-0.08,MASI
2008-08-22,13907.15,13926.46,13894.53,13904.43,,-0.03,MASI
2008-08-25,13913.41,13970.38,13880.41,13880.41,,-0.17,MASI
2008-08-26,13881.19,13932.37,13860.92,13882.8,,0.02,MASI
2008-08-27,13886.37,13905.68,13853.19,13904.86,,0.16,MASI
2008-08-28,13941.7,13985.23,13915.53,13985.23,,0.58,MASI
2008-08-29,13974.18,14021.11,13943.29,13990.62,,0.04,MASI
2008-09-01,13968.44,14083.91,13968.44,14083.91,,0.67,MASI
2008-09-02,14049.12,14057.29,14026.76,14044.86,,-0.28,MASI
2008-09-03,14039.69,14077.58,14008.98,14077.58,,0.23,MASI
2008-09-04,14075.04,14077.43,13964.43,13999.73,,-0.55,MASI
2008-09-05,14000.22,14000.22,13903.75,13904.93,,-0.68,MASI
2008-09-08,13901.91,13901.91,13614.13,13667.49,,-1.71,MASI
2008-09-09,13634.18,13634.18,13502.67,13538.0,,-0.95,MASI
2008-09-10,13516.51,13519.43,13399.6,13402.49,,-1.0,MASI
2008-09-11,13387.25,13402.53,13347.33,13401.37,,-0.01,MASI
2008-09-12,13374.15,13374.15,13273.92,13275.33,,-0.94,MASI
2008-09-15,13260.16,13260.16,12653.09,12825.84,,-3.39,MASI
2008-09-16,12753.1,12753.1,12262.42,12302.51,,-4.08,MASI
2008-09-17,12268.33,12368.58,12074.49,12230.58,,-0.58,MASI
2008-09-18,12246.61,12560.3,12246.61,12547.37,,2.59,MASI
2008-09-19,12598.67,13092.11,12598.67,13092.11,,4.34,MASI
2008-09-22,13137.69,13441.81,13137.69,13441.81,,2.67,MASI
2008-09-23,13446.09,13446.09,13216.62,13329.68,,-0.83,MASI
2008-09-24,13329.32,13360.03,13185.03,13186.24,,-1.08,MASI
2008-09-25,13179.9,13202.1,13056.92,13174.03,,-0.09,MASI
2008-09-26,13159.22,13187.66,13072.89,13116.62,,-0.44,MASI
2008-09-29,13117.3,13117.3,12974.14,12974.14,,-1.09,MASI
2008-09-30,12903.64,12903.64,12465.55,12487.7,,-3.75,MASI
2008-10-03,12483.1,12564.62,12207.93,12529.32,,0.33,MASI
2008-10-06,12514.18,12514.18,12232.51,12240.54,,-2.3,MASI
2008-10-07,12219.88,12403.14,12030.28,12403.14,,1.33,MASI
2008-10-08,12402.2,12402.2,12172.7,12293.89,,-0.88,MASI
2008-10-09,12281.45,12281.45,12012.9,12012.9,,-2.29,MASI
2008-10-10,11938.48,11971.33,11466.36,11971.33,,-0.35,MASI
2008-10-13,11972.2,12517.78,11972.2,12517.78,,4.56,MASI
2008-10-14,12707.86,12750.81,12506.22,12581.17,,0.51,MASI
2008-10-15,12568.97,12568.97,12300.65,12403.9,,-1.41,MASI
2008-10-16,12314.76,12377.42,12295.99,12307.93,,-0.77,MASI
2008-10-17,12359.85,12589.51,12352.14,12572.51,,2.15,MASI
2008-10-20,12556.43,12580.15,12424.78,12489.82,,-0.66,MASI
2008-10-21,12468.55,12478.46,12410.04,12464.1,,-0.21,MASI
2008-10-22,12428.02,12441.35,12325.24,12349.22,,-0.92,MASI
2008-10-23,12342.08,12342.08,12121.45,12121.45,,-1.84,MASI
2008-10-24,12061.81,12061.81,11903.55,11935.46,,-1.53,MASI
2008-10-27,11935.48,11935.48,11411.85,11411.85,,-4.39,MASI
2008-10-28,11383.03,11725.75,11145.95,11708.97,,2.6,MASI
2008-10-29,11805.88,11939.69,11770.32,11840.65,,1.12,MASI
2008-10-30,11844.7,11955.47,11844.7,11953.46,,0.95,MASI
2008-10-31,11929.2,12028.41,11865.06,11977.53,,0.2,MASI
2008-11-03,12014.64,12063.45,11987.32,12003.8,,0.22,MASI
2008-11-04,12003.76,12239.26,12003.76,12144.71,,1.17,MASI
2008-11-05,12128.58,12259.81,12106.67,12224.21,,0.65,MASI
2008-11-07,12254.97,12263.5,12102.87,12109.84,,-0.94,MASI
2008-11-10,12102.36,12193.0,12084.37,12084.37,,-0.21,MASI
2008-11-11,12042.83,12063.28,11904.83,11951.19,,-1.1,MASI
2008-11-12,11890.27,11978.18,11830.49,11830.49,,-1.01,MASI
2008-11-13,11846.2,11911.04,11790.01,11795.61,,-0.29,MASI
2008-11-14,11791.46,11892.67,11703.2,11751.65,,-0.37,MASI
2008-11-17,11758.11,11789.94,11661.5,11678.73,,-0.62,MASI
2008-11-19,11678.05,11678.05,11553.56,11557.96,,-1.03,MASI
2008-11-20,11508.35,11508.35,11299.52,11377.0,,-1.57,MASI
2008-11-21,11323.2,11323.2,11093.68,11126.89,,-2.2,MASI
2008-11-24,11084.05,11084.05,10742.27,10969.06,,-1.42,MASI
2008-11-25,10969.09,11125.55,10902.37,11125.53,,1.43,MASI
2008-11-26,11125.53,11207.54,11116.8,11189.08,,0.57,MASI
2008-11-27,11212.72,11270.18,11186.62,11238.44,,0.44,MASI
2008-11-28,11236.27,11294.32,11119.28,11119.28,,-1.06,MASI
2008-12-01,11120.12,11154.68,11101.14,11132.19,,0.12,MASI
2008-12-02,11124.83,11124.83,10899.57,10942.46,,-1.7,MASI
2008-12-03,10942.19,10942.19,10710.27,10721.46,,-2.02,MASI
2008-12-04,10680.29,10680.29,10416.34,10442.86,,-2.6,MASI
2008-12-05,10442.86,10508.45,10391.46,10392.41,,-0.48,MASI
2008-12-08,10414.14,10649.62,10377.71,10649.62,,2.47,MASI
2008-12-11,10644.35,10858.46,10644.35,10838.58,,1.77,MASI
2008-12-12,10838.88,11010.15,10800.48,10849.41,,0.1,MASI
2008-12-15,10875.5,11048.27,10862.1,11048.27,,1.83,MASI
2008-12-16,11048.88,11150.08,11048.88,11109.3,,0.55,MASI
2008-12-17,11093.96,11107.91,11023.74,11107.91,,-0.01,MASI
2008-12-18,11063.5,11201.56,11022.76,11201.56,,0.84,MASI
2008-12-19,11201.37,11329.92,11201.37,11290.99,,0.8,MASI
2008-12-22,11288.57,11551.02,11288.57,11551.02,,2.3,MASI
2008-12-23,11545.98,11610.3,11313.38,11318.42,,-2.01,MASI
2008-12-24,11235.47,11275.23,11069.65,11069.65,,-2.2,MASI
2008-12-25,11089.24,11159.11,11037.17,11114.82,,0.41,MASI
2008-12-26,11071.53,11071.53,10751.92,10943.14,,-1.54,MASI
2008-12-30,10868.79,11062.57,10655.49,11062.57,,1.09,MASI
2008-12-31,11037.64,11037.64,10825.88,10984.29,,-0.71,MASI
2009-01-02,10984.29,10944.24,10518.07,10576.98,,-3.71,MASI
2009-01-05,10576.98,10585.35,10094.84,10094.84,,-4.56,MASI
2009-01-06,10094.03,10094.03,9697.59,9765.89,,-3.26,MASI
2009-01-07,9761.65,9792.19,9528.19,9571.81,,-1.99,MASI
2009-01-08,9571.81,9571.81,9367.53,9405.86,,-1.73,MASI
2009-01-09,9442.52,9680.74,9442.52,9589.3,,1.95,MASI
2009-01-12,9693.89,9737.43,9532.75,9548.8,,-0.42,MASI
2009-01-13,9505.33,9567.09,9471.43,9567.09,,0.19,MASI
2009-01-14,9509.9,9685.57,9486.98,9666.65,,1.04,MASI
